order_id,customer_id,order_date,ship_mode,region,ship_date
ORD-020995,CUST-00302,2021-01-13,Standard Class,South,2021-01-15
ORD-020996,CUST-00653,2023-09-04,Standard Class,East,2023-09-05
ORD-020997,CUST-03302,2021-05-17,Standard Class,West,2021-05-21
ORD-020998,CUST-04160,2021-07-19,First Class,North,2021-07-22
ORD-020999,CUST-02638,2022-03-05,Standard Class,West,2022-03-11
ORD-021000,CUST-02280,2022-08-06,Standard Class,East,2022-08-08
ORD-021001,CUST-01623,2021-07-18,Standard Class,North,2021-07-23
ORD-021002,CUST-04415,2022-03-04,Standard Class,West,2022-03-10
ORD-021003,CUST-01682,2023-03-30,Standard Class,East,2023-04-03
ORD-021004,CUST-04925,2023-04-26,Standard Class,North,2023-04-27
ORD-021005,CUST-00092,2023-06-24,Standard Class,South,2023-06-28
ORD-021006,CUST-03707,2021-06-05,First Class,North,2021-06-07
ORD-021007,CUST-00961,2022-03-14,Standard Class,East,2022-03-15
ORD-021008,CUST-04160,2022-07-15,Standard Class,Central,2022-07-16
ORD-021009,CUST-00844,2022-08-05,Standard Class,East,2022-08-11
ORD-021010,CUST-00219,2021-09-19,Standard Class,Central,2021-09-22
ORD-021011,CUST-00704,2023-07-28,Standard Class,West,2023-07-29
ORD-021012,CUST-04715,2021-08-04,First Class,South,2021-08-10
ORD-021013,CUST-00247,2021-01-01,Standard Class,North,2021-01-07
ORD-021014,CUST-04038,2021-03-09,Second Class,East,2021-03-15
ORD-021015,CUST-00057,2021-06-17,Second Class,South,2021-06-19
ORD-021016,CUST-03960,2023-05-30,Second Class,Central,2023-06-01
ORD-021017,CUST-04853,2021-02-08,Second Class,Central,2021-02-10
ORD-021018,CUST-01859,2021-09-29,Standard Class,East,2021-09-30
ORD-021019,CUST-01913,2023-01-15,Standard Class,Central,2023-01-20
ORD-021020,CUST-04222,2022-05-10,Standard Class,South,2022-05-14
ORD-021021,CUST-00267,2023-03-17,Standard Class,South,2023-03-23
ORD-021022,CUST-03483,2021-03-09,Standard Class,South,2021-03-11
ORD-021023,CUST-01681,2021-08-13,Standard Class,East,2021-08-16
ORD-021024,CUST-03194,2022-04-25,Standard Class,Central,2022-04-28
ORD-021025,CUST-01532,2023-07-27,Standard Class,Central,2023-08-02
ORD-021026,CUST-02007,2021-06-19,Standard Class,West,2021-06-25
ORD-021027,CUST-04706,2023-08-06,First Class,North,2023-08-07
ORD-021028,CUST-04565,2022-11-20,Standard Class,North,2022-11-21
ORD-021029,CUST-04897,2022-05-21,First Class,Central,2022-05-24
ORD-021030,CUST-04229,2021-04-27,Second Class,Central,2021-04-28
ORD-021031,CUST-03451,2021-03-23,Standard Class,South,2021-03-26
ORD-021032,CUST-01020,2022-11-17,Standard Class,East,2022-11-21
ORD-021033,CUST-00318,2022-04-16,Standard Class,Central,2022-04-21
ORD-021034,CUST-01601,2023-04-12,First Class,West,2023-04-14
ORD-021035,CUST-00711,2023-07-10,First Class,West,2023-07-14
ORD-021036,CUST-03197,2021-12-17,Standard Class,Central,2021-12-18
ORD-021037,CUST-00451,2022-09-24,Standard Class,North,2022-09-28
ORD-021038,CUST-01882,2023-01-16,First Class,East,2023-01-21
ORD-021039,CUST-01744,2022-01-17,Standard Class,West,2022-01-20
ORD-021040,CUST-01324,2023-05-22,Same Day,Central,2023-05-25
ORD-021041,CUST-03561,2022-04-26,Standard Class,Central,2022-04-29
ORD-021042,CUST-02681,2023-09-06,Second Class,South,2023-09-12
ORD-021043,CUST-04238,2023-09-07,Standard Class,West,2023-09-08
ORD-021044,CUST-03052,2021-09-22,Standard Class,South,2021-09-27
ORD-021045,CUST-04665,2022-08-14,Standard Class,East,2022-08-19
ORD-021046,CUST-02352,2022-07-26,Same Day,East,2022-08-01
ORD-021047,CUST-02705,2022-07-16,Standard Class,West,2022-07-17
ORD-021048,CUST-02641,2023-06-30,Standard Class,South,2023-07-02
ORD-021049,CUST-04126,2023-07-12,Second Class,North,2023-07-15
ORD-021050,CUST-03449,2023-04-14,First Class,South,2023-04-18
ORD-021051,CUST-00695,2023-01-30,Standard Class,West,2023-02-03
ORD-021052,CUST-04254,2021-12-05,Standard Class,West,2021-12-09
ORD-021053,CUST-02194,2022-10-09,Standard Class,South,2022-10-15
ORD-021054,CUST-00340,2022-11-12,First Class,Central,2022-11-18
ORD-021055,CUST-01769,2021-12-01,Standard Class,Central,2021-12-03
ORD-021056,CUST-00092,2022-06-24,Standard Class,North,2022-06-30
ORD-021057,CUST-04425,2021-06-09,Standard Class,North,2021-06-10
ORD-021058,CUST-00172,2022-11-15,Second Class,North,2022-11-16
ORD-021059,CUST-02750,2022-11-30,Standard Class,West,2022-12-03
ORD-021060,CUST-03103,2023-05-06,Standard Class,West,2023-05-08
ORD-021061,CUST-00621,2023-01-04,Standard Class,Central,2023-01-08
ORD-021062,CUST-00989,2022-08-27,First Class,South,2022-08-28
ORD-021063,CUST-00077,2022-06-17,Standard Class,East,2022-06-19
ORD-021064,CUST-02199,2022-11-30,Standard Class,South,2022-12-06
ORD-021065,CUST-04238,2021-10-13,Standard Class,Central,2021-10-18
ORD-021066,CUST-00231,2023-04-06,First Class,Central,2023-04-08
ORD-021067,CUST-02176,2022-09-01,Same Day,Central,2022-09-04
ORD-021068,CUST-02908,2023-03-08,Standard Class,Central,2023-03-12
ORD-021069,CUST-02545,2023-07-08,Second Class,West,2023-07-09
ORD-021070,CUST-03613,2021-09-09,Standard Class,North,2021-09-15
ORD-021071,CUST-02858,2021-08-20,First Class,North,2021-08-21
ORD-021072,CUST-01554,2023-04-15,Standard Class,South,2023-04-21
ORD-021073,CUST-04365,2021-01-23,Standard Class,South,2021-01-28
ORD-021074,CUST-02666,2022-03-21,Standard Class,Central,2022-03-26
ORD-021075,CUST-03741,2022-05-10,First Class,Central,2022-05-15
ORD-021076,CUST-00962,2021-10-06,First Class,East,2021-10-09
ORD-021077,CUST-01628,2021-12-03,Standard Class,North,2021-12-07
ORD-021078,CUST-01968,2023-08-21,Same Day,Central,2023-08-26
ORD-021079,CUST-03332,2022-06-06,Second Class,South,2022-06-12
ORD-021080,CUST-01075,2021-11-04,Second Class,South,2021-11-08
ORD-021081,CUST-03205,2022-05-26,First Class,South,2022-05-30
ORD-021082,CUST-01029,2023-09-24,Standard Class,East,2023-09-29
ORD-021083,CUST-00648,2023-01-12,Standard Class,Central,2023-01-16
ORD-021084,CUST-04834,2022-02-19,Same Day,Central,2022-02-20
ORD-021085,CUST-03163,2021-02-22,Standard Class,Central,2021-02-26
ORD-021086,CUST-04916,2023-09-02,First Class,East,2023-09-06
ORD-021087,CUST-00903,2022-08-29,First Class,Central,2022-08-30
ORD-021088,CUST-04068,2021-11-04,Standard Class,North,2021-11-05
ORD-021089,CUST-01504,2023-04-01,First Class,Central,2023-04-03
ORD-021090,CUST-02863,2023-06-03,Standard Class,Central,2023-06-05
ORD-021091,CUST-04479,2021-09-21,Second Class,South,2021-09-26
ORD-021092,CUST-02898,2021-04-20,Standard Class,Central,2021-04-26
ORD-021093,CUST-01346,2023-04-24,Standard Class,West,2023-04-27
ORD-021094,CUST-00490,2021-06-01,First Class,East,2021-06-05
ORD-021095,CUST-00426,2022-07-23,Standard Class,South,2022-07-27
ORD-021096,CUST-02732,2021-08-17,Standard Class,East,2021-08-20
ORD-021097,CUST-03992,2023-05-15,First Class,West,2023-05-20
ORD-021098,CUST-01408,2023-03-14,Standard Class,South,2023-03-18
ORD-021099,CUST-00423,2021-08-13,Standard Class,South,2021-08-15
ORD-021100,CUST-02956,2023-06-21,First Class,West,2023-06-25
ORD-021101,CUST-01215,2023-09-07,Standard Class,West,2023-09-08
ORD-021102,CUST-03943,2021-09-12,Second Class,North,2021-09-16
ORD-021103,CUST-01801,2022-04-21,Standard Class,South,2022-04-25
ORD-021104,CUST-04951,2023-07-16,Standard Class,East,2023-07-17
ORD-021105,CUST-04461,2021-06-06,Standard Class,Central,2021-06-08
ORD-021106,CUST-02070,2023-08-07,Second Class,West,2023-08-08
ORD-021107,CUST-04644,2021-04-11,Standard Class,North,2021-04-17
ORD-021108,CUST-02378,2022-12-16,First Class,West,2022-12-19
ORD-021109,CUST-02104,2022-07-10,Standard Class,East,2022-07-12
ORD-021110,CUST-01272,2022-06-02,Standard Class,Central,2022-06-06
ORD-021111,CUST-04357,2022-01-07,Standard Class,Central,2022-01-08
ORD-021112,CUST-03844,2022-02-27,Second Class,West,2022-03-05
ORD-021113,CUST-00435,2023-01-31,Second Class,Central,2023-02-06
ORD-021114,CUST-03599,2022-02-14,First Class,Central,2022-02-15
ORD-021115,CUST-03550,2022-03-06,Standard Class,East,2022-03-08
ORD-021116,CUST-03772,2022-08-04,Standard Class,West,2022-08-10
ORD-021117,CUST-00535,2021-12-06,First Class,North,2021-12-07
ORD-021118,CUST-00381,2021-11-03,Standard Class,North,2021-11-06
ORD-021119,CUST-02151,2021-03-25,First Class,South,2021-03-30
ORD-021120,CUST-04125,2021-09-06,Same Day,East,2021-09-10
ORD-021121,CUST-03926,2021-06-16,Standard Class,West,2021-06-19
ORD-021122,CUST-03129,2022-10-01,Standard Class,Central,2022-10-02
ORD-021123,CUST-04050,2022-05-08,First Class,East,2022-05-13
ORD-021124,CUST-00547,2023-08-30,First Class,West,2023-09-03
ORD-021125,CUST-03617,2023-08-09,Standard Class,West,2023-08-12
ORD-021126,CUST-04423,2022-11-10,First Class,East,2022-11-12
ORD-021127,CUST-01752,2021-03-09,First Class,East,2021-03-13
ORD-021128,CUST-04825,2023-03-05,Standard Class,East,2023-03-07
ORD-021129,CUST-03116,2021-11-18,Second Class,South,2021-11-22
ORD-021130,CUST-00219,2023-08-07,Second Class,Central,2023-08-08
ORD-021131,CUST-00126,2023-06-30,Standard Class,East,2023-07-06
ORD-021132,CUST-04978,2021-02-28,Standard Class,South,2021-03-03
ORD-021133,CUST-04415,2022-03-23,Second Class,North,2022-03-27
ORD-021134,CUST-01329,2022-02-20,Second Class,South,2022-02-22
ORD-021135,CUST-01224,2023-04-15,Standard Class,Central,2023-04-19
ORD-021136,CUST-04181,2022-03-19,First Class,North,2022-03-23
ORD-021137,CUST-02771,2021-06-07,Second Class,East,2021-06-11
ORD-021138,CUST-01575,2022-03-01,Standard Class,East,2022-03-02
ORD-021139,CUST-01943,2022-04-30,Standard Class,East,2022-05-06
ORD-021140,CUST-03341,2021-02-01,Same Day,East,2021-02-07
ORD-021141,CUST-04458,2021-12-08,Standard Class,North,2021-12-14
ORD-021142,CUST-02415,2023-08-19,Second Class,South,2023-08-25
ORD-021143,CUST-01255,2022-01-15,Standard Class,South,2022-01-18
ORD-021144,CUST-00988,2021-05-02,Standard Class,West,2021-05-08
ORD-021145,CUST-01849,2021-11-12,First Class,South,2021-11-18
ORD-021146,CUST-03902,2021-08-30,Standard Class,South,2021-09-04
ORD-021147,CUST-04927,2022-05-14,First Class,South,2022-05-18
ORD-021148,CUST-03720,2023-06-20,Standard Class,South,2023-06-24
ORD-021149,CUST-01318,2022-05-19,Second Class,South,2022-05-20
ORD-021150,CUST-01372,2023-08-09,Standard Class,North,2023-08-11
ORD-021151,CUST-04972,2023-09-09,First Class,Central,2023-09-14
ORD-021152,CUST-00361,2022-02-10,First Class,Central,2022-02-15
ORD-021153,CUST-00358,2022-08-26,Second Class,West,2022-08-31
ORD-021154,CUST-03202,2021-08-08,Standard Class,South,2021-08-09
ORD-021155,CUST-03891,2022-02-20,Standard Class,East,2022-02-25
ORD-021156,CUST-02784,2022-03-17,Standard Class,Central,2022-03-23
ORD-021157,CUST-00064,2023-05-20,First Class,East,2023-05-22
ORD-021158,CUST-02229,2021-08-29,Standard Class,West,2021-09-01
ORD-021159,CUST-02635,2021-10-21,Standard Class,East,2021-10-26
ORD-021160,CUST-03850,2021-09-07,Second Class,South,2021-09-13
ORD-021161,CUST-03939,2022-09-18,Second Class,South,2022-09-22
ORD-021162,CUST-01516,2023-04-04,First Class,North,2023-04-06
ORD-021163,CUST-00580,2021-06-18,First Class,South,2021-06-20
ORD-021164,CUST-04418,2021-12-11,First Class,Central,2021-12-16
ORD-021165,CUST-02332,2021-06-13,Second Class,South,2021-06-17
ORD-021166,CUST-02414,2022-09-05,Standard Class,South,2022-09-07
ORD-021167,CUST-02159,2021-12-01,First Class,East,2021-12-02
ORD-021168,CUST-02126,2022-08-31,Standard Class,West,2022-09-05
ORD-021169,CUST-03770,2022-01-21,Second Class,South,2022-01-25
ORD-021170,CUST-02284,2023-05-24,Standard Class,Central,2023-05-30
ORD-021171,CUST-03767,2021-03-26,Standard Class,West,2021-03-29
ORD-021172,CUST-03106,2021-04-14,Second Class,South,2021-04-16
ORD-021173,CUST-03553,2021-03-26,Second Class,West,2021-03-29
ORD-021174,CUST-03476,2021-03-26,Standard Class,Central,2021-03-30
ORD-021175,CUST-01839,2023-03-27,Standard Class,East,2023-04-02
ORD-021176,CUST-00222,2023-01-26,Standard Class,East,2023-01-27
ORD-021177,CUST-00896,2021-01-09,Second Class,North,2021-01-13
ORD-021178,CUST-03412,2021-06-03,Second Class,Central,2021-06-06
ORD-021179,CUST-03009,2022-07-08,Standard Class,South,2022-07-12
ORD-021180,CUST-00985,2022-03-15,Standard Class,South,2022-03-19
ORD-021181,CUST-01633,2022-05-20,Second Class,North,2022-05-22
ORD-021182,CUST-03671,2023-07-08,Same Day,Central,2023-07-14
ORD-021183,CUST-02891,2021-04-05,First Class,West,2021-04-09
ORD-021184,CUST-02044,2023-08-15,Standard Class,West,2023-08-16
ORD-021185,CUST-01409,2023-09-21,Standard Class,East,2023-09-23
ORD-021186,CUST-03873,2023-03-24,First Class,West,2023-03-25
ORD-021187,CUST-04678,2023-04-08,Standard Class,West,2023-04-11
ORD-021188,CUST-01336,2022-12-16,Standard Class,Central,2022-12-22
ORD-021189,CUST-03638,2022-10-26,Second Class,Central,2022-10-30
ORD-021190,CUST-03459,2021-06-05,Standard Class,North,2021-06-11
ORD-021191,CUST-04398,2021-02-22,Second Class,Central,2021-02-27
ORD-021192,CUST-03601,2021-01-03,Second Class,North,2021-01-07
ORD-021193,CUST-04887,2022-04-28,First Class,North,2022-05-03
ORD-021194,CUST-01376,2021-07-01,Standard Class,South,2021-07-03
ORD-021195,CUST-01534,2021-02-03,Standard Class,West,2021-02-06
ORD-021196,CUST-01953,2021-05-17,Second Class,Central,2021-05-22
ORD-021197,CUST-03258,2021-10-26,Standard Class,North,2021-10-30
ORD-021198,CUST-02992,2023-05-14,Second Class,West,2023-05-18
ORD-021199,CUST-04691,2022-01-11,First Class,Central,2022-01-15
ORD-021200,CUST-03497,2022-11-27,Standard Class,West,2022-11-30
ORD-021201,CUST-04158,2022-12-04,Standard Class,North,2022-12-09
ORD-021202,CUST-03473,2023-07-30,Standard Class,West,2023-08-04
ORD-021203,CUST-02918,2023-04-27,First Class,East,2023-04-30
ORD-021204,CUST-01166,2022-12-18,Second Class,West,2022-12-19
ORD-021205,CUST-04562,2022-01-01,Second Class,East,2022-01-03
ORD-021206,CUST-02359,2022-11-14,Standard Class,Central,2022-11-17
ORD-021207,CUST-03239,2022-08-09,Standard Class,North,2022-08-13
ORD-021208,CUST-04912,2021-03-31,Standard Class,West,2021-04-06
ORD-021209,CUST-02151,2021-02-11,Standard Class,West,2021-02-12
ORD-021210,CUST-02076,2021-06-19,Standard Class,West,2021-06-25
ORD-021211,CUST-03668,2023-07-04,Standard Class,North,2023-07-10
ORD-021212,CUST-04604,2021-11-14,Standard Class,West,2021-11-19
ORD-021213,CUST-02182,2021-12-05,First Class,Central,2021-12-07
ORD-021214,CUST-00059,2021-04-13,Same Day,Central,2021-04-17
ORD-021215,CUST-01959,2021-02-09,Standard Class,Central,2021-02-13
ORD-021216,CUST-00185,2022-08-20,Standard Class,Central,2022-08-24
ORD-021217,CUST-02620,2021-03-26,First Class,South,2021-03-29
ORD-021218,CUST-01681,2021-02-10,First Class,South,2021-02-16
ORD-021219,CUST-00578,2022-09-22,Second Class,Central,2022-09-27
ORD-021220,CUST-03955,2021-01-01,Standard Class,West,2021-01-02
ORD-021221,CUST-04278,2023-04-22,Standard Class,Central,2023-04-24
ORD-021222,CUST-00071,2023-08-03,First Class,South,2023-08-07
ORD-021223,CUST-00556,2021-07-16,First Class,South,2021-07-19
ORD-021224,CUST-00852,2023-03-20,Second Class,North,2023-03-26
ORD-021225,CUST-01219,2021-06-24,First Class,North,2021-06-27
ORD-021226,CUST-03641,2023-07-08,Standard Class,West,2023-07-10
ORD-021227,CUST-01913,2022-02-05,Standard Class,North,2022-02-06
ORD-021228,CUST-02731,2023-04-24,Standard Class,East,2023-04-27
ORD-021229,CUST-02366,2022-05-18,Standard Class,East,2022-05-21
ORD-021230,CUST-04925,2021-04-21,First Class,North,2021-04-26
ORD-021231,CUST-00267,2021-10-01,First Class,East,2021-10-06
ORD-021232,CUST-03917,2022-08-31,Standard Class,South,2022-09-01
ORD-021233,CUST-04710,2021-10-26,Standard Class,Central,2021-11-01
ORD-021234,CUST-01401,2022-09-23,Standard Class,Central,2022-09-29
ORD-021235,CUST-04674,2023-05-07,Standard Class,East,2023-05-09
ORD-021236,CUST-03694,2022-06-23,First Class,South,2022-06-27
ORD-021237,CUST-04728,2021-03-15,Standard Class,South,2021-03-18
ORD-021238,CUST-02327,2023-05-02,Standard Class,North,2023-05-06
ORD-021239,CUST-02802,2022-09-20,Standard Class,South,2022-09-24
ORD-021240,CUST-02035,2021-10-19,Standard Class,South,2021-10-23
ORD-021241,CUST-02831,2021-05-22,Second Class,South,2021-05-23
ORD-021242,CUST-00985,2021-03-08,Standard Class,Central,2021-03-10
ORD-021243,CUST-04100,2022-04-19,Standard Class,East,2022-04-21
ORD-021244,CUST-01076,2022-09-13,Standard Class,North,2022-09-18
ORD-021245,CUST-01024,2023-05-23,Second Class,North,2023-05-27
ORD-021246,CUST-03898,2021-09-24,Standard Class,North,2021-09-28
ORD-021247,CUST-04875,2021-06-11,Standard Class,West,2021-06-14
ORD-021248,CUST-00280,2022-10-21,Standard Class,East,2022-10-22
ORD-021249,CUST-01112,2023-03-06,First Class,Central,2023-03-10
ORD-021250,CUST-01184,2022-12-18,Standard Class,East,2022-12-19
ORD-021251,CUST-02076,2022-06-12,Standard Class,North,2022-06-18
ORD-021252,CUST-03600,2021-04-09,First Class,Central,2021-04-14
ORD-021253,CUST-04906,2022-05-24,First Class,East,2022-05-25
ORD-021254,CUST-03943,2022-09-14,Standard Class,South,2022-09-16
ORD-021255,CUST-00272,2021-08-18,Second Class,East,2021-08-24
ORD-021256,CUST-01124,2022-12-07,Standard Class,South,2022-12-13
ORD-021257,CUST-03980,2021-10-18,Standard Class,North,2021-10-19
ORD-021258,CUST-01228,2021-02-02,Standard Class,South,2021-02-06
ORD-021259,CUST-00190,2022-02-07,Standard Class,West,2022-02-11
ORD-021260,CUST-00546,2023-05-23,Standard Class,Central,2023-05-27
ORD-021261,CUST-02342,2021-12-13,Standard Class,South,2021-12-17
ORD-021262,CUST-03967,2022-11-12,First Class,Central,2022-11-18
ORD-021263,CUST-04015,2021-06-16,Standard Class,South,2021-06-17
ORD-021264,CUST-04944,2022-12-13,Standard Class,North,2022-12-17
ORD-021265,CUST-04867,2022-04-30,First Class,East,2022-05-02
ORD-021266,CUST-00769,2023-04-10,Standard Class,South,2023-04-13
ORD-021267,CUST-03776,2022-04-09,Standard Class,North,2022-04-13
ORD-021268,CUST-02732,2022-01-03,First Class,South,2022-01-08
ORD-021269,CUST-01011,2023-09-02,Standard Class,West,2023-09-05
ORD-021270,CUST-04799,2022-06-06,Second Class,Central,2022-06-07
ORD-021271,CUST-00465,2021-11-10,Second Class,South,2021-11-12
ORD-021272,CUST-02601,2021-10-28,Standard Class,North,2021-11-03
ORD-021273,CUST-00917,2022-11-01,Standard Class,North,2022-11-03
ORD-021274,CUST-01453,2022-12-24,Standard Class,East,2022-12-29
ORD-021275,CUST-03469,2023-04-15,Second Class,Central,2023-04-19
ORD-021276,CUST-04290,2022-02-15,Standard Class,East,2022-02-20
ORD-021277,CUST-00066,2022-03-05,Standard Class,Central,2022-03-09
ORD-021278,CUST-02603,2023-04-07,Standard Class,Central,2023-04-11
ORD-021279,CUST-01726,2023-08-11,Standard Class,South,2023-08-13
ORD-021280,CUST-04697,2021-08-29,First Class,East,2021-08-31
ORD-021281,CUST-01500,2023-03-25,Standard Class,East,2023-03-31
ORD-021282,CUST-01905,2023-05-18,First Class,East,2023-05-22
ORD-021283,CUST-04572,2021-11-13,Standard Class,North,2021-11-19
ORD-021284,CUST-03965,2022-11-14,Standard Class,West,2022-11-16
ORD-021285,CUST-02810,2021-12-01,Standard Class,South,2021-12-03
ORD-021286,CUST-04091,2021-08-04,Standard Class,East,2021-08-06
ORD-021287,CUST-00887,2021-09-04,Second Class,Central,2021-09-08
ORD-021288,CUST-03809,2022-04-18,First Class,Central,2022-04-22
ORD-021289,CUST-04178,2021-06-02,First Class,South,2021-06-05
ORD-021290,CUST-01961,2022-12-22,Standard Class,North,2022-12-24
ORD-021291,CUST-02748,2021-06-08,Standard Class,East,2021-06-12
ORD-021292,CUST-00044,2021-02-07,First Class,West,2021-02-09
ORD-021293,CUST-03843,2021-03-23,First Class,North,2021-03-26
ORD-021294,CUST-04706,2021-03-02,Standard Class,South,2021-03-05
ORD-021295,CUST-01889,2022-08-25,First Class,East,2022-08-26
ORD-021296,CUST-03899,2023-06-16,Second Class,South,2023-06-20
ORD-021297,CUST-03893,2021-05-01,Standard Class,South,2021-05-04
ORD-021298,CUST-00720,2021-06-01,First Class,South,2021-06-05
ORD-021299,CUST-00691,2021-04-21,Standard Class,South,2021-04-25
ORD-021300,CUST-01946,2022-04-05,Standard Class,West,2022-04-07
ORD-021301,CUST-00110,2021-05-10,Second Class,South,2021-05-14
ORD-021302,CUST-04315,2021-06-02,Standard Class,Central,2021-06-04
ORD-021303,CUST-04559,2023-01-11,Second Class,South,2023-01-13
ORD-021304,CUST-00515,2021-03-17,Second Class,West,2021-03-19
ORD-021305,CUST-00637,2021-10-17,Standard Class,South,2021-10-23
ORD-021306,CUST-03329,2023-02-28,Standard Class,East,2023-03-05
ORD-021307,CUST-00627,2021-12-07,Second Class,North,2021-12-11
